item_id,cluster,pattern,mean_demand,std,lead_time,safety_stock,reorder_point,policy_description,pattern_policy_type,recommended_service_level,holding_cost_weight,shortage_cost_weight,safety_stock_opt,reorder_point_opt,order_up_to_level_opt,optimal_order_qty,estimated_total_cost
FOODS_3_620,3,volatile,8.484931506849316,3.923431695947863,7.0,27.404320821045772,86.79884136899099,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,21.2799,80.6744,148.8833,321.2994,245.7795
FOODS_1_038,3,volatile,8.504109589041096,4.9026915223967995,7.0,34.24423866105419,93.77300578434188,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,26.5912,86.1199,156.6631,321.6623,259.2257
FOODS_3_174,3,volatile,8.517808219178082,4.264965327975524,7.0,29.789859285479736,89.41451681972632,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,23.1323,82.7569,151.9633,321.9213,250.7663
HOUSEHOLD_1_062,2,volatile,8.517808219178082,6.3200218750871935,7.0,44.14398426759772,103.7686418018443,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,34.2785,93.9031,167.7264,321.9213,278.5271
HOUSEHOLD_2_115,2,volatile,8.523287671232877,7.325075864062476,7.0,51.16406874741594,110.82708244604608,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,39.7297,99.3927,175.5123,322.0248,292.166
HOUSEHOLD_2_199,3,volatile,8.536986301369863,3.6760102464804714,7.0,25.676135572857206,85.43503968244625,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,19.9379,79.6968,147.7143,322.2835,243.0277
FOODS_1_091,3,volatile,8.53972602739726,4.293706732783503,7.0,29.990611774434463,89.76869396621528,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,23.2882,83.0662,152.4906,322.3352,251.4029
FOODS_3_168,3,volatile,8.550684931506849,4.920330197746363,7.0,34.36744098891348,94.22223550946143,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,26.6868,86.5416,157.4505,322.542,259.9917
HOUSEHOLD_1_259,3,volatile,8.561643835616438,3.976532469022978,7.0,27.775218222598326,87.7067250719134,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,21.5679,81.4994,150.3646,322.7486,247.3663
FOODS_3_141,3,volatile,8.572602739726028,3.639423192508433,7.0,25.42058292337889,85.42880210146109,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,19.7395,79.7477,147.9323,322.9551,242.9364
HOUSEHOLD_2_140,3,volatile,8.578082191780823,3.7923522874789475,7.0,26.488759536666834,86.53533487913259,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,20.5689,80.6155,149.182,323.0583,245.0642
FOODS_1_073,2,volatile,8.583561643835617,4.62277608244385,7.0,32.28908992553336,92.37402143238268,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,25.073,85.1579,155.6284,323.1615,256.3439
FOODS_1_003,3,volatile,8.63013698630137,4.472464132974532,7.0,31.23919350685776,91.65015241096735,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,24.2577,84.6687,155.1275,324.037,254.8387
FOODS_2_396,3,volatile,8.632876712328768,4.001649893059927,7.0,27.950657990599822,88.3807949769012,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,21.7041,82.1342,151.5545,324.0885,248.5096
HOUSEHOLD_1_325,2,volatile,8.682191780821919,5.8916811922244605,7.0,41.15211735017449,101.92745981592793,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,31.9552,92.7306,166.7422,325.0128,274.5958
FOODS_2_232,3,volatile,8.687671232876712,3.8581989622458077,7.0,26.94868430155411,87.76238293169109,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,20.9261,81.7398,151.2213,325.1154,247.1879
FOODS_2_327,3,volatile,8.69041095890411,4.534972902482794,7.0,31.675803726299684,92.50868043862846,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,24.5967,85.4296,156.4508,325.1666,256.3609
FOODS_2_245,3,volatile,8.712328767123287,4.1213710379283475,7.0,28.786884263233954,89.77318563309696,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,22.3535,83.3398,153.5852,325.5764,251.0196
HOUSEHOLD_2_354,3,volatile,8.712328767123287,4.954960473930003,7.0,34.609325969258116,95.59562733912112,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,26.8747,87.861,159.9791,325.5764,262.2802
FOODS_2_352,2,volatile,8.723287671232876,5.720373281544197,7.0,39.95556868888045,101.01858238751058,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,31.0261,92.0891,166.0036,325.7811,272.7426
HOUSEHOLD_1_482,4,burst,8.723287671232876,6.960850501984216,7.0,42.542529279441,103.60554297807113,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,34.6234,95.6864,171.0908,356.8753,254.8261
FOODS_3_571,2,volatile,8.726027397260275,8.911130640101824,7.0,62.24231791566953,123.32450969649145,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,48.3321,109.4143,190.5163,325.8323,315.8758
HOBBIES_1_364,2,volatile,8.736986301369862,5.715496258950355,7.0,39.921503742127044,101.08040785171607,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,30.9997,92.1586,166.1579,326.0368,272.8301
HOUSEHOLD_1_101,3,volatile,8.736986301369862,4.411134352667615,7.0,30.810818271690323,91.96972238127935,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,23.9251,85.084,156.153,326.0368,255.2101
FOODS_2_225,2,volatile,8.747945205479452,4.272584131626258,7.0,29.843074979213597,91.07869141756976,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,23.1736,84.4092,155.2437,326.2412,253.4611
FOODS_1_066,3,volatile,8.76986301369863,4.480932893557748,7.0,31.29834596571635,92.68738706160676,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,24.3036,85.6927,157.1486,326.6497,256.5207
FOODS_3_705,3,volatile,8.791780821917808,4.513160043495312,7.0,31.523445629602207,93.06591138302686,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,24.4784,86.0209,157.7027,327.0576,257.2008
FOODS_1_123,4,burst,8.824657534246576,8.550235855976997,7.0,52.25635274674263,114.02895548646866,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,42.529,104.3016,183.6903,358.9429,273.3018
HOBBIES_1_298,2,volatile,8.841095890410958,6.327765338596255,7.0,44.198070683448314,106.08574191632502,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,34.3205,96.2081,172.3118,327.9736,282.2631
HOUSEHOLD_2_002,3,volatile,8.854794520547944,4.156718416416547,7.0,29.033778047895478,91.0173396917311,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,22.5452,84.5287,155.8508,328.2276,253.0878
HOUSEHOLD_2_084,3,volatile,8.863013698630137,3.5414153612363575,7.0,24.736019444440586,86.77711533485154,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,19.2079,81.249,151.2463,328.3799,244.8673
HOBBIES_1_055,3,volatile,8.876712328767123,4.265067683910373,7.0,29.790574219520625,91.92756052089048,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,23.1328,85.2698,156.9887,328.6335,254.795
FOODS_1_152,3,volatile,8.882191780821918,5.794070066037517,7.0,40.47032477035379,102.64566723610722,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,31.4258,93.6012,168.7935,328.7349,275.5104
FOODS_3_825,2,volatile,8.882191780821918,5.929052665693703,7.0,41.41314899998352,103.58849146573695,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,32.1579,94.3333,169.8289,328.7349,277.3339
HOUSEHOLD_2_222,4,burst,8.887671232876713,6.438720975760883,7.0,39.35143780998838,101.56513644012537,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,32.0263,94.24,169.7194,360.2222,250.7697
FOODS_3_488,3,volatile,8.901369863013699,4.320424695199705,7.0,30.1772309564364,92.4868199975323,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,23.4331,85.7427,157.7586,329.0897,255.8165
FOODS_3_293,3,volatile,8.90958904109589,4.204267990523834,7.0,29.36590152670766,91.7330248143789,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,22.8031,85.1702,156.9827,329.2416,254.3385
HOUSEHOLD_1_424,3,volatile,8.90958904109589,4.799272048267962,7.0,33.521876028592,95.88899931626322,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,26.0302,88.3974,161.5466,329.2416,262.3761
HOUSEHOLD_1_063,3,volatile,8.93972602739726,4.322403296130881,7.0,30.191051055496814,92.76913324727764,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,23.4438,86.0219,158.3107,329.7979,256.2681
FOODS_2_126,3,volatile,8.961643835616439,4.137560136576562,7.0,28.899961611723906,91.63146846103898,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,22.4413,85.1728,157.1997,330.202,254.0136
FOODS_3_391,2,volatile,8.994520547945205,6.92899407591821,7.0,48.397523224299185,111.35916705991562,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,37.5814,100.5431,179.0714,330.8071,292.0849
FOODS_3_405,3,volatile,9.0,3.975197831831493,7.0,27.76589607081653,90.76589607081652,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,21.5606,84.5606,156.4913,330.9078,252.2439
FOODS_3_307,4,burst,9.024657534246575,9.21966038357373,7.0,56.347664944518165,119.5202676842442,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,45.8587,109.0313,191.1992,362.9876,282.6705
HOUSEHOLD_1_140,2,volatile,9.027397260273972,4.876419496744943,7.0,34.060734250788606,97.25251507270642,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,26.4487,89.6405,163.7876,331.4111,264.72
HOUSEHOLD_1_268,3,volatile,9.035616438356165,4.625103796370583,7.0,32.30534850327123,95.5546635717644,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,25.0856,88.3349,161.975,331.562,261.4156
FOODS_3_632,3,volatile,9.04109589041096,5.007791610850323,7.0,34.97834002065612,98.26601125353284,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,27.1612,90.4489,164.9871,331.6625,266.6455
HOBBIES_1_009,3,volatile,9.04109589041096,5.282248824305673,7.0,36.89536422600897,100.18303545888568,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,28.6498,91.9375,167.0923,331.6625,270.353
FOODS_2_262,3,volatile,9.04931506849315,5.109545131678252,7.0,35.689066330054985,99.03427180950703,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,27.7131,91.0583,165.8827,331.8132,268.1105
HOUSEHOLD_2_075,3,volatile,9.063013698630137,4.363796702631745,7.0,30.48017503662721,93.92127092703817,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,23.6683,87.1094,160.3542,332.0643,258.1871
HOBBIES_1_343,3,volatile,9.068493150684931,3.826342927090397,7.0,26.726176794060855,90.20562884885538,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,20.7533,84.2327,156.3085,332.1646,250.9871
HOBBIES_1_142,4,burst,9.093150684931507,12.517551729857153,7.0,76.5033397603592,140.15539455487973,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,62.2625,125.9145,215.3565,364.3625,319.549
HOUSEHOLD_1_224,4,burst,9.093150684931507,7.2564546630349955,7.0,44.34916895271694,108.00122374723747,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,36.0937,99.7458,178.3483,364.3625,261.8137
FOODS_3_716,3,volatile,9.123287671232877,4.501969060895429,7.0,31.445279039423845,95.30829273805398,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,24.4177,88.2807,162.2579,333.1666,260.715
HOBBIES_1_226,3,volatile,9.128767123287671,3.6158032048907964,7.0,25.255602424513224,89.15697228752693,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,19.6114,83.5127,155.5374,333.2667,248.8042
FOODS_3_243,3,volatile,9.153424657534247,4.543866841893902,7.0,31.7379259672034,95.81189856994312,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,24.645,88.719,163.0012,333.7164,261.6109
FOODS_1_180,2,volatile,9.158904109589042,10.552170700288757,7.0,73.70462738724713,137.81695615437042,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,57.2328,121.3451,209.164,333.8163,342.8343
HOUSEHOLD_1_004,4,burst,9.161643835616438,12.215944253052127,7.0,74.66000970906465,138.79151655837973,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,60.7623,124.8938,214.1938,365.7321,316.924
FOODS_2_397,3,volatile,9.164383561643836,4.514365649248368,7.0,31.53186652472689,95.68255145623375,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,24.485,88.6357,162.9283,333.9162,261.3322
FOODS_1_203,3,volatile,9.189041095890412,4.964698502510903,7.0,34.67734399023479,99.00063166146766,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,26.9275,91.2508,166.7278,334.3651,267.6849
FOODS_3_631,3,volatile,9.189041095890412,4.070787165145199,7.0,28.43356686521424,92.75685453644712,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,22.0791,86.4024,159.8711,334.3651,255.6095
FOODS_3_817,3,volatile,9.189041095890412,3.9682656563963934,7.0,27.71747632648723,92.0407639977201,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,21.523,85.8463,159.0848,334.3651,254.2245
FOODS_2_282,2,volatile,9.202739726027398,6.247856173040032,7.0,43.63992246547207,108.05910054766385,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,33.8871,98.3062,176.7619,334.6142,285.168
FOODS_2_020,3,volatile,9.208219178082192,5.25769330152757,7.0,36.7238492166271,101.18138346320245,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,28.5166,92.9742,169.2437,334.7138,271.8521
HOBBIES_1_415,3,volatile,9.210958904109589,3.881753655323092,7.0,27.11320873219421,91.58992106096133,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,21.0538,85.5305,158.728,334.7636,253.295
HOUSEHOLD_1_168,3,volatile,9.213698630136987,4.237240545024463,7.0,29.596207680057514,94.09209809101642,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,22.9819,87.4778,161.4931,334.8134,258.127
FOODS_1_074,4,burst,9.219178082191782,10.557074831264796,7.0,64.52152147015765,129.05576804550014,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,52.511,117.0453,203.3303,366.8787,299.2928
FOODS_3_769,4,burst,9.24931506849315,17.565912945432345,7.0,107.35733594452964,172.10254142398168,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,87.3731,152.1183,253.0546,367.4779,376.5075
HOUSEHOLD_2_239,3,volatile,9.257534246575343,4.662744493434018,7.0,32.56826062158835,97.37100034761575,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,25.2897,90.0925,165.3706,335.6089,264.3522
FOODS_3_520,3,volatile,9.26849315068493,4.7808246998901085,7.0,33.39302529473917,98.27247734953369,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,25.9302,90.8096,166.4297,335.8075,266.0665
FOODS_1_143,3,volatile,9.287671232876713,5.515909686700372,7.0,38.52743475319565,103.54113338333264,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,29.9171,94.9308,172.3366,336.1547,276.2048
FOODS_3_451,3,volatile,9.29041095890411,6.312210484788606,7.0,44.0894233978311,109.12230011015987,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,34.2361,99.269,178.4829,336.2043,286.9914
FOODS_2_134,3,volatile,9.326027397260274,4.775223008349149,7.0,33.35389869230908,98.63609047313099,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,25.8998,91.182,167.1922,336.8481,266.6152
HOUSEHOLD_2_447,3,volatile,9.334246575342465,5.414475388275614,7.0,37.81893814315892,103.15866417055618,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,29.367,94.7067,172.2106,336.9965,275.3396
FOODS_3_200,2,volatile,9.364383561643836,8.423954754070685,7.0,58.83949984421864,124.39018477572549,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,45.6898,111.2404,195.7165,337.5401,316.3195
FOODS_3_479,3,volatile,9.364383561643836,5.622398540390194,7.0,39.271236337251594,104.82192126875844,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,30.4947,96.0454,174.2274,337.5401,278.4745
HOBBIES_1_151,3,volatile,9.372602739726027,3.61366683402816,7.0,25.24068033664487,90.84889951472705,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,19.5998,85.208,158.9347,337.6882,251.4283
HOUSEHOLD_1_230,3,volatile,9.391780821917807,4.224787966090416,7.0,29.509229112669562,95.25169486609421,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,22.9144,88.6568,163.8907,338.0335,259.8909
FOODS_2_174,4,burst,9.394520547945206,7.73410973607203,7.0,47.26844655024027,113.03009038585671,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,38.4696,104.2312,185.9275,370.3512,270.0498
FOODS_3_504,4,burst,9.397260273972602,14.683230067683807,7.0,89.7392847171685,155.5201066349767,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,73.0346,138.8154,234.8481,370.4052,346.3365
HOUSEHOLD_1_461,3,volatile,9.438356164383562,5.0892752494934035,7.0,35.54748559220956,101.6159787428945,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,27.6032,93.6717,171.1738,338.8707,272.0711
FOODS_3_729,3,volatile,9.476712328767123,4.391879386565485,7.0,30.676326502914005,97.01331280428387,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,23.8206,90.1576,166.3614,339.5585,263.063
HOBBIES_1_044,3,volatile,9.482191780821918,4.581116953924739,7.0,31.998109933644628,98.37345239939805,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,24.847,91.2224,167.8897,339.6567,265.6783
HOBBIES_1_029,3,volatile,9.487671232876712,4.012067826353834,7.0,28.0234249987711,94.4371236289081,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,21.7606,88.1743,163.6016,339.7548,258.0501
FOODS_3_261,3,volatile,9.493150684931507,4.392561418482816,7.0,30.681090348170194,97.13314514269075,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,23.8243,90.2764,166.5968,339.8529,263.2489
HOBBIES_1_005,3,volatile,9.493150684931507,6.5685800723438055,7.0,45.880109452944005,112.33216424746456,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,35.6266,102.0787,183.2877,339.8529,292.6437
HOBBIES_1_216,3,volatile,9.493150684931507,6.339574134809698,7.0,44.28055256793677,110.73260736245732,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,34.3845,100.8366,181.5312,339.8529,289.5502
FOODS_1_185,3,volatile,9.509589041095891,5.3931214937208125,7.0,37.669785813640104,104.23690910131134,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,29.2512,95.8183,174.5016,340.147,276.9415
FOODS_2_291,4,burst,9.509589041095891,12.54915789372487,7.0,76.69650669468278,143.26362998235402,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,62.4197,128.9868,221.409,372.6124,324.0208
FOODS_3_432,4,burst,9.558904109589042,10.651572597308096,7.0,65.09906209936567,132.01139086648897,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,52.9811,119.8934,208.7512,373.5773,303.6791
FOODS_3_784,4,burst,9.561643835616438,18.443696845652582,7.0,112.72207510470793,179.653581954023,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,91.7392,158.6707,263.6018,373.6308,389.2168
FOODS_3_140,2,volatile,9.564383561643835,6.651806535231352,7.0,46.461428274456004,113.41211320596284,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,36.078,103.0287,184.9234,341.1256,294.5316
FOODS_3_248,3,volatile,9.591780821917808,4.165588801324382,7.0,29.095735765694293,96.23820151911895,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,22.5933,89.7357,166.2367,341.6138,261.2393
FOODS_3_373,4,burst,9.597260273972603,9.30611834370948,7.0,56.876068808308574,124.05689072611679,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,46.2887,113.4696,199.8238,374.3261,289.2885
HOUSEHOLD_2_172,3,volatile,9.613698630136986,4.260259596785578,7.0,29.756990772091303,97.0528811830502,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,23.1068,90.4026,167.2697,342.0039,262.7523
FOODS_3_357,3,volatile,9.64109589041096,5.444016667594197,7.0,38.02527758236635,105.51294881524308,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,29.5272,97.0149,176.7331,342.4909,279.0353
HOUSEHOLD_1_462,4,burst,9.66027397260274,12.692027649623165,7.0,77.56968171427519,145.19159952249436,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,63.1303,130.7522,224.5236,375.5529,327.0589
FOODS_3_065,2,volatile,9.668493150684931,5.958392287961006,7.0,41.61807990835434,109.29753196314886,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,32.3171,99.9965,181.0621,342.9772,286.2755
FOODS_3_591,3,volatile,9.695890410958905,4.481109260856902,7.0,31.299577853110584,99.1708107298229,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,24.3046,92.1758,170.1144,343.4628,266.6109
HOUSEHOLD_1_357,4,burst,9.712328767123287,11.461688994947037,7.0,70.05023876326409,138.03654013312712,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,57.0106,124.9969,216.5977,376.5634,314.0624
FOODS_3_012,2,volatile,9.717808219178082,8.256854336522325,7.0,57.67233961136549,125.69699714561206,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,44.7834,112.8081,199.3827,343.8507,317.8486
FOODS_3_163,3,volatile,9.73150684931507,4.397079347601236,7.0,30.712647104755458,98.83319504996095,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,23.8488,91.9694,169.9684,344.093,265.854
HOUSEHOLD_1_144,3,volatile,9.734246575342466,6.071284853653166,7.0,42.40661003409456,110.54633606149181,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,32.9294,101.0691,182.8486,344.1414,288.4991
FOODS_2_059,2,volatile,9.75068493150685,5.411199296485332,7.0,37.796055351404746,106.05084987195269,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,29.3492,97.604,178.0156,344.4319,279.7566
HOUSEHOLD_1_469,3,volatile,9.761643835616438,5.9453239113827925,7.0,41.526800127765966,109.85830697708103,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,32.2462,100.5777,182.266,344.6254,287.0879
FOODS_3_153,4,burst,9.767123287671232,9.213464448368583,7.0,56.30979733698897,124.67966035068758,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,45.8279,114.1978,201.5501,377.6242,289.9207
FOODS_3_395,3,volatile,9.810958904109588,3.969650026227005,7.0,27.72714584998429,96.40385817875142,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,21.5305,90.2073,167.8022,345.4948,260.9211
HOUSEHOLD_1_324,3,volatile,9.854794520547944,7.069378345454326,7.0,49.37807694836916,118.36163859220477,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,38.3428,107.3264,192.1921,346.2658,303.2565
HOBBIES_1_019,4,burst,9.860273972602739,13.203799192336522,7.0,80.69746844580483,149.71938625402402,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,65.6759,134.6978,230.9235,379.4206,334.609
HOUSEHOLD_1_376,3,volatile,9.860273972602739,3.978608312030348,7.0,27.789717536504277,96.81163534472344,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,21.5791,90.6011,168.5613,346.362,261.5624
HOUSEHOLD_1_443,2,volatile,9.860273972602739,7.223259509855006,7.0,50.45290356046685,119.47482136868602,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,39.1774,108.1994,193.4491,346.362,305.393
HOUSEHOLD_1_436,3,volatile,9.863013698630137,5.700672479352307,7.0,39.817962851557965,108.85905874196892,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,30.9193,99.9603,181.8086,346.4102,284.8539
FOODS_3_269,3,volatile,9.868493150684932,4.962410259169439,7.0,34.6613611059881,103.74081316078264,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,26.9151,95.9945,176.2226,346.5064,274.9388
FOODS_2_316,3,volatile,9.876712328767123,6.485709577368006,7.0,45.30127699021472,114.43826329158458,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,35.1771,104.3141,188.0219,346.6506,295.6029
HOUSEHOLD_1_166,2,volatile,9.895890410958904,6.588794149129692,7.0,46.02130040216171,115.29253327887403,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,35.7362,105.0075,189.0811,346.987,297.1973
FOODS_2_014,3,volatile,9.901369863013699,5.462270518495136,7.0,38.15277677824263,107.46236581933852,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,29.6262,98.9358,180.517,347.0831,282.0372
FOODS_3_257,4,burst,9.906849315068493,10.652713743495514,7.0,65.10603642600528,134.45398163148474,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,52.9867,122.3347,213.6304,380.3157,307.0608
HOUSEHOLD_1_528,3,volatile,9.936986301369863,4.094203448984905,7.0,28.59712453730083,98.15602864688987,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,22.2061,91.765,170.522,347.7068,263.9308
FOODS_1_174,3,volatile,9.945205479452055,6.230222358049436,7.0,43.5167540861677,113.13319244233207,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,33.7914,103.4079,187.0212,347.8505,292.8716
FOODS_3_273,3,volatile,9.96986301369863,4.656517497117716,7.0,32.524766400705225,102.31380749659564,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,25.256,95.045,175.2954,348.2815,271.8717
HOUSEHOLD_2_483,3,volatile,9.96986301369863,4.941600847622878,7.0,34.51601187238017,104.30505296827059,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,26.8022,96.5912,177.4821,348.2815,275.7228
HOBBIES_1_424,3,volatile,9.983561643835616,5.602173187496134,7.0,39.12996662686002,109.01489813370932,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,30.385,100.2699,182.7408,348.5207,284.7896
FOODS_3_287,3,volatile,9.997260273972604,4.896454553914992,7.0,34.20067478675437,104.18149670456259,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,26.5573,96.5382,177.5194,348.7597,275.3998
