item_id,dyn_1,dyn_2,dyn_3,dyn_4,dyn_5,dyn_6,dyn_7,dyn_8,dyn_9,dyn_10,dyn_11,dyn_12,dyn_13,dyn_14,dyn_15,dyn_16
FOODS_3_175,-2.866574,4.1123395,1.7728409,6.8653903,-0.7593051,-0.6592234,9.455701,-1.401903,1.0903126,4.029172,0.7240563,5.3534164,2.1005526,-0.6091144,-5.164556,2.2543945
FOODS_2_353,-2.7024267,3.9402242,1.9173371,6.7503395,-1.0067117,-0.32041866,9.286459,-1.2375888,1.1845801,4.0274606,0.72920614,5.0942,2.3264248,-0.43781966,-5.08639,2.2758307
FOODS_2_340,-2.8568678,4.1350193,1.7674562,6.87097,-0.74738204,-0.66831344,9.453485,-1.4079609,1.0874153,4.020304,0.7149916,5.3689356,2.1141138,-0.62190044,-5.1650176,2.266054
HOUSEHOLD_1_037,-2.757005,4.132056,1.812665,6.840639,-0.83197916,-0.52106625,9.37161,-1.3641354,1.1092552,3.9702957,0.7061703,5.281371,2.2457252,-0.61417043,-5.0996366,2.3050761
HOBBIES_1_149,-2.8219845,3.963581,1.8590162,6.7544713,-0.87316114,-0.5108188,9.339151,-1.2973547,1.1361355,4.0535154,0.73874664,5.192827,2.1593368,-0.47888204,-5.1560464,2.2506635
HOBBIES_1_235,-3.4357452,3.7182293,1.7615718,6.703528,-0.6622649,-1.0472078,9.638785,-1.384154,1.1131585,4.3140483,0.9666047,5.2415733,1.4492404,-0.33295193,-5.4123726,1.9508425
HOUSEHOLD_1_091,-2.7968707,4.1315265,1.7963998,6.84755,-0.7986106,-0.58140594,9.402185,-1.380753,1.0998905,3.989657,0.7110701,5.312481,2.1908524,-0.6180948,-5.126,2.2881312
HOUSEHOLD_2_329,-2.8501961,4.138907,1.7696753,6.869102,-0.7562241,-0.6582679,9.451061,-1.4048562,1.0877315,4.0165505,0.7168522,5.3642464,2.1241226,-0.62315583,-5.1626773,2.269587
HOUSEHOLD_2_380,-2.7699125,4.135802,1.8045406,6.8385234,-0.8058019,-0.5554081,9.377421,-1.3720433,1.1007789,3.9766817,0.70641756,5.303693,2.2229652,-0.62020564,-5.1102886,2.30736
HOBBIES_1_317,-2.785785,4.1351357,1.7977251,6.848042,-0.79427856,-0.5778718,9.3995285,-1.3754101,1.0954753,3.9893355,0.71321964,5.3197336,2.2049885,-0.61965036,-5.1263433,2.3018136
FOODS_3_211,-2.7435923,4.0531836,1.8353364,6.801161,-0.9290184,-0.4031452,9.311374,-1.3516511,1.1511517,3.9380593,0.704759,5.1350565,2.26464,-0.5735893,-5.0300817,2.2394378
FOODS_1_178,-2.7597742,4.1166553,1.8152359,6.8239846,-0.82834864,-0.5254681,9.359973,-1.362837,1.1082433,3.9725938,0.7092503,5.269326,2.2319818,-0.6093081,-5.0977397,2.2977316
FOODS_1_090,-3.2005124,3.7356815,1.8421988,6.6799808,-0.81197685,-0.7769398,9.499185,-1.281603,1.1555324,4.2487955,0.92101043,5.149143,1.755949,-0.30095264,-5.318987,2.057565
FOODS_1_016,-2.7897453,4.123242,1.7983199,6.8420134,-0.7767693,-0.6033628,9.404335,-1.3779954,1.0910993,4.0034847,0.7140264,5.3337345,2.181601,-0.6143296,-5.1339345,2.2981913
HOBBIES_2_129,-2.7881958,3.9575877,1.8369111,6.726619,-0.849648,-0.51651984,9.294104,-1.3698707,1.119423,3.9923577,0.6946966,5.150941,2.111874,-0.54298484,-5.060679,2.2120576
FOODS_2_044,-2.9445431,4.067345,1.7475338,6.86246,-0.67087513,-0.8043609,9.518588,-1.4214306,1.0695742,4.1047273,0.74810326,5.43764,1.9694685,-0.58361363,-5.233668,2.2256052
HOBBIES_1_407,-3.5763361,3.7064812,1.7230695,6.7131166,-0.54666877,-1.2525002,9.748815,-1.3903894,1.0788945,4.4086676,1.0279806,5.372822,1.2927973,-0.30777943,-5.530219,1.9368159
FOODS_2_196,-2.813359,4.038912,1.8152732,6.802584,-0.85401285,-0.52264696,9.369625,-1.3568659,1.1285014,3.995195,0.72417873,5.2136374,2.1634057,-0.56784296,-5.110898,2.2366188
HOUSEHOLD_2_035,-2.7867227,4.117861,1.8035038,6.8228025,-0.7947384,-0.5740629,9.377708,-1.3715516,1.0990924,3.9835227,0.7155771,5.2961397,2.1916997,-0.61627865,-5.1170483,2.2915568
FOODS_3_123,-2.800858,4.1346908,1.7896336,6.8326793,-0.7548204,-0.62592864,9.397235,-1.3856984,1.0805931,3.995751,0.712591,5.346428,2.1668382,-0.6273694,-5.14009,2.3039074
HOUSEHOLD_2_368,-2.792811,4.1116257,1.806705,6.822286,-0.7936041,-0.580126,9.379789,-1.3677311,1.0993582,3.995818,0.7175087,5.2992973,2.188956,-0.6093451,-5.127696,2.2920318
HOUSEHOLD_1_184,-3.3954449,3.7150698,1.7600645,6.6755614,-0.63234025,-1.0563793,9.593111,-1.4125823,1.0809644,4.284109,0.9271223,5.2499914,1.4406312,-0.3696994,-5.382562,1.9650263
FOODS_3_303,-2.801504,4.133412,1.7893791,6.838528,-0.7620932,-0.6184298,9.4024105,-1.3835343,1.0861723,3.9985204,0.71626925,5.342969,2.1734314,-0.6227145,-5.1399727,2.300491
HOUSEHOLD_1_364,-2.7893164,4.099249,1.8101925,6.809886,-0.8077235,-0.56188697,9.364864,-1.3682241,1.106543,3.9835641,0.71705645,5.27262,2.1861398,-0.6068939,-5.111035,2.2801492
FOODS_2_137,-2.8948457,4.1329947,1.749775,6.858648,-0.67845947,-0.76276904,9.476824,-1.4215546,1.0616294,4.0502152,0.7292558,5.4292545,2.043499,-0.62854075,-5.205851,2.2662048
FOODS_3_542,-2.802445,4.1122756,1.797289,6.819132,-0.7829411,-0.59215784,9.379512,-1.3764567,1.0962042,3.9888854,0.71897084,5.3012667,2.1711,-0.61484396,-5.1254196,2.2849917
FOODS_2_005,-2.8556483,4.069359,1.7831559,6.810647,-0.7673424,-0.6333583,9.402812,-1.3846755,1.0959679,4.0115094,0.7261505,5.2983828,2.0965326,-0.5979167,-5.152771,2.2479506
FOODS_1_177,-2.7959135,4.111413,1.7979163,6.810731,-0.7753404,-0.59827083,9.372871,-1.3770677,1.0902191,3.9877899,0.7147305,5.3084946,2.1711416,-0.61758995,-5.1260157,2.2924757
FOODS_2_144,-2.7102933,3.9766674,1.8775014,6.7721963,-0.9264938,-0.40030807,9.323646,-1.271978,1.1486747,4.030492,0.7320997,5.188466,2.2999358,-0.47750056,-5.1076856,2.293942
FOODS_3_222,-2.8454046,3.812946,1.9206368,6.6897893,-1.0015504,-0.4019378,9.321068,-1.209169,1.2023014,4.115734,0.8049297,5.046479,2.176907,-0.3430591,-5.158809,2.1912441
HOUSEHOLD_1_068,-2.7755501,3.9354115,1.8819822,6.737919,-0.9017236,-0.46413663,9.318347,-1.2920314,1.137825,4.044588,0.73919684,5.1651936,2.1931982,-0.4781001,-5.121176,2.2502642
HOUSEHOLD_1_097,-2.8671706,4.093867,1.7722863,6.8393173,-0.7347674,-0.68604493,9.449898,-1.391811,1.0761232,4.0349483,0.7326444,5.366455,2.0818365,-0.6068374,-5.1810393,2.2649176
HOUSEHOLD_2_193,-2.8403275,4.14278,1.7682574,6.835738,-0.70421195,-0.69545585,9.423985,-1.399957,1.0639243,4.01653,0.72339815,5.3933287,2.117208,-0.6359556,-5.17126,2.3010764
FOODS_3_824,-2.9102552,4.1514945,1.7344357,6.859719,-0.6348584,-0.8134088,9.486572,-1.4318626,1.0417788,4.05398,0.73054546,5.4729395,2.0222251,-0.64546525,-5.226995,2.2807605
HOBBIES_1_300,-2.765906,4.084035,1.8146662,6.7975616,-0.7863302,-0.57156324,9.363521,-1.3533368,1.0882088,4.002109,0.7197243,5.3041077,2.2019317,-0.5927105,-5.1284137,2.310854
HOBBIES_1_310,-2.842356,4.154387,1.763191,6.8412333,-0.67855716,-0.7287381,9.437985,-1.4037201,1.0508215,4.0247073,0.7239667,5.426198,2.1074665,-0.6446755,-5.188353,2.3145444
FOODS_1_144,-2.8999033,4.144632,1.7395835,6.8555627,-0.64278555,-0.8018638,9.48615,-1.4272116,1.0446695,4.058177,0.73075354,5.46764,2.0353868,-0.6383165,-5.223014,2.283252
HOBBIES_1_010,-2.92784,4.147582,1.7291007,6.863449,-0.6334942,-0.82656103,9.501392,-1.4372187,1.0435165,4.0615573,0.7361907,5.4759893,2.003474,-0.6425543,-5.235229,2.2670214
FOODS_1_197,-2.8292518,4.131931,1.7760315,6.8215523,-0.71687835,-0.6757688,9.405009,-1.3929834,1.0686386,4.0078096,0.7231136,5.3726616,2.1284266,-0.63166595,-5.1610384,2.300241
HOBBIES_1_420,-2.8504767,4.1457024,1.7637897,6.837472,-0.68667597,-0.722879,9.434011,-1.4046366,1.0546786,4.0227075,0.72286963,5.415169,2.0984442,-0.64142096,-5.184291,2.3044913
FOODS_3_749,-3.6676335,3.643937,1.7031674,6.6707397,-0.4992852,-1.3383427,9.756575,-1.4118717,1.0616664,4.433058,1.056542,5.359624,1.1674961,-0.2837866,-5.5552635,1.8838912
HOBBIES_1_036,-2.9033837,4.1660943,1.7327421,6.854326,-0.61191076,-0.8377696,9.483856,-1.4362701,1.03004,4.0520325,0.7236895,5.4947186,2.0182548,-0.6603788,-5.232881,2.2973344
HOUSEHOLD_1_074,-2.7644658,4.070386,1.8151109,6.797125,-0.7814203,-0.5734176,9.373201,-1.3452467,1.086069,4.011946,0.7214246,5.313257,2.2054558,-0.57657456,-5.1438475,2.3171017
FOODS_3_420,-2.9399905,4.0464654,1.7592777,6.801756,-0.7247059,-0.7306375,9.436697,-1.4168538,1.0909268,4.0473027,0.7408771,5.321952,1.9826603,-0.59262383,-5.183256,2.1942074
HOUSEHOLD_2_453,-2.7927253,4.035826,1.8371818,6.7876782,-0.83659005,-0.5332266,9.359079,-1.3164229,1.1171591,4.0366774,0.7303252,5.2579412,2.2022307,-0.5308316,-5.156331,2.2889898
HOBBIES_1_350,-2.8625507,4.1564407,1.7507104,6.836129,-0.6311796,-0.7917119,9.447573,-1.4178106,1.0324066,4.0399747,0.72175586,5.468261,2.0610564,-0.6529902,-5.2072816,2.3184416
HOUSEHOLD_1_005,-3.1687496,3.7900603,1.8236712,6.6911764,-0.7404329,-0.8388476,9.501352,-1.2954108,1.1214398,4.253395,0.8985414,5.249132,1.7720712,-0.3444233,-5.3470635,2.1111917
FOODS_1_195,-3.7686849,3.6241498,1.6655786,6.6871805,-0.46406043,-1.4236728,9.815255,-1.4769187,1.05395,4.440132,1.0667535,5.35048,1.0241425,-0.31086102,-5.556753,1.8027215
FOODS_1_015,-3.3840237,3.7218738,1.7661452,6.6824055,-0.6446587,-1.0400153,9.598743,-1.3722667,1.1009812,4.3079705,0.9518009,5.2618685,1.4957951,-0.33759484,-5.405851,1.9870481
HOBBIES_1_326,-2.9278193,4.15162,1.7273257,6.847239,-0.60033745,-0.86163384,9.490766,-1.4392446,1.0277557,4.062273,0.7356324,5.497904,1.9844425,-0.65340126,-5.245934,2.281243
FOODS_2_062,-2.8547704,4.131467,1.7641157,6.812636,-0.6748577,-0.73297745,9.415697,-1.4029626,1.0533394,4.0222583,0.72833526,5.4045115,2.0826795,-0.638618,-5.183576,2.2985082
FOODS_3_671,-3.6410306,3.7066061,1.6915871,6.6969047,-0.43915668,-1.3978119,9.78043,-1.4131695,1.0377445,4.4504576,1.0450084,5.465988,1.1919894,-0.31613004,-5.593708,1.9424716
FOODS_3_057,-3.2504084,3.7910671,1.7957613,6.684306,-0.6485946,-0.97858316,9.552828,-1.3059354,1.0932345,4.303744,0.9282241,5.3365173,1.671004,-0.34046018,-5.4214716,2.1113565
HOUSEHOLD_2_336,-2.8762777,3.9641025,1.8383358,6.755645,-0.81369674,-0.6023405,9.3830385,-1.3116317,1.1209775,4.0889997,0.7644258,5.2484922,2.094575,-0.48524377,-5.199043,2.2408674
HOUSEHOLD_1_313,-2.7132916,3.9503982,1.8943284,6.7311406,-0.9188851,-0.4158351,9.295403,-1.2348526,1.1422274,4.058323,0.7381196,5.197012,2.295798,-0.44556922,-5.147032,2.3173072
HOUSEHOLD_1_520,-2.8915346,4.00995,1.7931962,6.7437162,-0.74943346,-0.6585891,9.347377,-1.3921398,1.0972865,4.0209637,0.73101383,5.252754,2.0232334,-0.57651925,-5.150083,2.2100415
FOODS_3_314,-2.9658222,4.1595035,1.7033429,6.8530917,-0.53863275,-0.94680864,9.525896,-1.4573979,1.0074391,4.0900865,0.7427653,5.560748,1.9305519,-0.66177917,-5.281078,2.280725
FOODS_3_005,-3.6303263,3.6890287,1.6958152,6.680498,-0.45674118,-1.3665773,9.753279,-1.4119354,1.0426335,4.43611,1.0426027,5.4271727,1.202584,-0.30967006,-5.5720105,1.9314917
HOBBIES_1_321,-2.9236062,4.1730986,1.7179346,6.8461857,-0.5517933,-0.90731823,9.501995,-1.4428436,1.0055782,4.0725946,0.7379912,5.5491915,1.9841888,-0.6689991,-5.2662334,2.311027
FOODS_3_328,-2.9429305,4.168796,1.7121633,6.8486495,-0.56415564,-0.9024482,9.504882,-1.4474,1.0131599,4.071201,0.73798066,5.5310907,1.9692019,-0.6659986,-5.2672906,2.2915502
HOUSEHOLD_1_088,-2.9620452,4.1322412,1.715008,6.8444977,-0.5714545,-0.913574,9.518058,-1.4480447,1.0215026,4.0893593,0.74598473,5.523797,1.9345161,-0.64352083,-5.269257,2.2642705
FOODS_1_041,-3.6356533,3.6533651,1.6902655,6.677283,-0.52209175,-1.2874728,9.726182,-1.4702868,1.067432,4.3742733,1.0108538,5.2923555,1.1652972,-0.34676933,-5.4771943,1.8423965
HOUSEHOLD_2_395,-2.9619536,4.1600494,1.7025166,6.8443756,-0.5141038,-0.9733687,9.5225,-1.4608754,0.998342,4.0961957,0.7385219,5.580138,1.9171497,-0.6660986,-5.2866974,2.2918208
FOODS_3_718,-4.3764834,3.4145207,1.5094593,6.6523876,-0.16969721,-2.020558,10.111583,-1.6142898,0.97621566,4.652386,1.2666283,5.4665956,0.28853372,-0.22023295,-5.789215,1.5079347
HOBBIES_1_324,-2.9142394,4.179565,1.7197219,6.840358,-0.5515787,-0.8951775,9.486683,-1.4368062,1.0028528,4.064061,0.7391752,5.5458,2.0007427,-0.6738255,-5.260058,2.323809
HOBBIES_1_313,-2.9071853,4.174082,1.7249674,6.8324423,-0.5531481,-0.8956391,9.4771,-1.4358506,1.0025592,4.060552,0.7353727,5.5412054,1.9980576,-0.673373,-5.25756,2.3237655
HOUSEHOLD_1_316,-2.9290478,4.175214,1.7132102,6.84248,-0.54408544,-0.9146061,9.49687,-1.4421877,1.0011758,4.0716333,0.7403118,5.5535336,1.9799175,-0.672145,-5.269798,2.31362
HOBBIES_1_329,-2.9085407,4.1592917,1.728155,6.824265,-0.57051706,-0.87507004,9.470089,-1.4328911,1.0114905,4.0589733,0.7366749,5.516573,1.9982483,-0.6622318,-5.2484183,2.31016
FOODS_2_351,-2.9780085,4.1694746,1.6931795,6.84542,-0.49576542,-0.9985978,9.528963,-1.4660304,0.98854226,4.0967684,0.74054074,5.596775,1.9006064,-0.6751869,-5.300627,2.2929904
HOBBIES_1_068,-2.9202971,4.1818733,1.7155026,6.836548,-0.5329694,-0.9200893,9.492448,-1.4413314,0.9955526,4.069839,0.7397783,5.5613403,1.9851255,-0.6774546,-5.2711353,2.3253217
FOODS_3_130,-3.700886,3.687659,1.631198,6.643218,-0.3290607,-1.5143878,9.745586,-1.5105182,0.98623776,4.4054403,1.015695,5.459609,1.0278058,-0.39229193,-5.5639124,1.8797289
FOODS_2_149,-3.586716,3.618161,1.7117547,6.635646,-0.56537026,-1.2018552,9.65093,-1.445167,1.0806658,4.3408446,1.0028415,5.2222347,1.2283323,-0.32238084,-5.433162,1.8466731
HOUSEHOLD_2_197,-3.0737393,3.941892,1.763471,6.742478,-0.6461215,-0.8645754,9.465699,-1.4029548,1.0711268,4.145172,0.795049,5.344308,1.8095773,-0.5205412,-5.28592,2.1543376
FOODS_3_019,-2.9396005,4.167368,1.7110579,6.8350573,-0.5259111,-0.9372628,9.501365,-1.442289,0.9913387,4.08005,0.74480206,5.566659,1.9567608,-0.6712278,-5.279392,2.3157828
FOODS_2_237,-2.9288857,4.156675,1.7180178,6.8279295,-0.5245629,-0.9375988,9.492358,-1.4385763,0.9924016,4.08491,0.74355626,5.5675535,1.9575187,-0.66518664,-5.275628,2.3184257
FOODS_3_246,-2.9786737,4.16445,1.6952393,6.851135,-0.49638233,-0.9991142,9.536017,-1.4630821,0.99170125,4.1044536,0.74891084,5.6038847,1.9027411,-0.6682869,-5.303979,2.2908852
FOODS_3_558,-2.9188502,4.1693296,1.7200266,6.8299637,-0.5437377,-0.90605426,9.48167,-1.4355087,1.0000154,4.066455,0.7400895,5.54605,1.985857,-0.6714786,-5.2634053,2.3213916
HOUSEHOLD_1_070,-2.9671957,4.1710105,1.6875694,6.817733,-0.43912134,-1.0418372,9.512542,-1.4640982,0.95217353,4.097566,0.74273604,5.6338873,1.8842075,-0.6886358,-5.3148484,2.3265636
HOUSEHOLD_1_117,-3.3016474,3.791702,1.770038,6.6757283,-0.5639396,-1.0974084,9.582763,-1.3306919,1.0612993,4.3335156,0.9380365,5.4086924,1.5825627,-0.35414958,-5.4655695,2.1091905
FOODS_2_010,-2.9305456,4.1651387,1.7141194,6.8202143,-0.5196164,-0.9373726,9.482567,-1.4440356,0.99349344,4.073612,0.74096507,5.560977,1.9584142,-0.672716,-5.268774,2.3182259
HOUSEHOLD_1_279,-2.9086378,4.0016255,1.7919964,6.752063,-0.67447597,-0.76456,9.410207,-1.3633267,1.0652847,4.104496,0.75596297,5.3728952,1.9991033,-0.54001296,-5.239974,2.26118
FOODS_3_700,-3.0100586,3.9055254,1.8122891,6.6963577,-0.7368647,-0.7342606,9.391656,-1.3584962,1.1037345,4.1104884,0.7985048,5.2298937,1.9093267,-0.48234925,-5.2296124,2.170745
HOUSEHOLD_1_157,-3.819517,3.5368328,1.6447482,6.604465,-0.42778006,-1.4493166,9.748141,-1.492518,1.0401453,4.421367,1.0837877,5.2793264,0.9419059,-0.2875429,-5.528286,1.7409669
FOODS_3_280,-2.92944,4.1739945,1.7118663,6.8192086,-0.507125,-0.95020384,9.483133,-1.4437745,0.9866465,4.074048,0.742128,5.575327,1.9603996,-0.67947614,-5.2781568,2.3279526
FOODS_2_221,-2.9089978,4.131632,1.7288426,6.779094,-0.532085,-0.9106368,9.439556,-1.4340043,0.9966017,4.0646963,0.7363,5.5203476,1.9610634,-0.6615509,-5.246825,2.3141403
HOUSEHOLD_1_078,-3.0254946,4.1686797,1.6583217,6.8097334,-0.36771435,-1.1419427,9.537627,-1.4866412,0.9269598,4.1199164,0.7573097,5.690426,1.7990057,-0.69857585,-5.3507595,2.3125892
FOODS_2_038,-2.9470828,4.138332,1.7132498,6.7907434,-0.5231323,-0.93475413,9.456879,-1.4435768,0.9970436,4.069683,0.74567014,5.5289354,1.9339093,-0.6639576,-5.2649493,2.2986686
FOODS_2_392,-2.9570787,4.1704607,1.7008276,6.8217382,-0.49024358,-0.9782783,9.4971075,-1.4528857,0.9827835,4.083142,0.7487402,5.5875206,1.9275672,-0.67903924,-5.2896476,2.3150167
HOBBIES_1_355,-3.1913764,3.870576,1.7647101,6.6989655,-0.5844457,-1.006253,9.527826,-1.3630177,1.0562621,4.248037,0.8746307,5.397995,1.6916093,-0.43943298,-5.391698,2.146116
FOODS_2_025,-2.9331212,4.1026278,1.7244703,6.7917113,-0.54381496,-0.91081154,9.474146,-1.4175311,1.0012084,4.0883746,0.75284445,5.5255537,1.9520653,-0.6326281,-5.2821145,2.30488
FOODS_3_581,-2.9916382,4.1760836,1.6805947,6.820697,-0.43211553,-1.0591983,9.519679,-1.4718013,0.96026367,4.103537,0.75157505,5.641737,1.868519,-0.68985426,-5.320969,2.3163407
HOBBIES_1_378,-2.9453702,4.139244,1.7089984,6.810626,-0.47585702,-0.99631,9.503108,-1.436087,0.97599345,4.11457,0.74999475,5.6080427,1.9253619,-0.6521584,-5.313318,2.3272958
HOBBIES_1_237,-2.9880319,4.1949606,1.6773243,6.8298774,-0.41160813,-1.0815153,9.5313225,-1.4701746,0.9485085,4.1089396,0.7541974,5.6716413,1.873061,-0.7004254,-5.335083,2.3336844
HOUSEHOLD_1_183,-2.9769754,4.13355,1.6811559,6.765547,-0.38865605,-1.0917287,9.480633,-1.4628038,0.9339881,4.10834,0.7491122,5.6459923,1.840483,-0.6807971,-5.3259964,2.3300037
HOBBIES_1_367,-2.9706056,4.1780624,1.6898454,6.819668,-0.4373801,-1.0448904,9.518309,-1.4554098,0.9580863,4.1081324,0.75361305,5.6459503,1.8990562,-0.686079,-5.325786,2.3352702
FOODS_1_062,-2.9708245,4.171602,1.6896245,6.8061905,-0.44952983,-1.0276167,9.493911,-1.4618192,0.9650611,4.0913563,0.7492893,5.6161776,1.8945794,-0.68736017,-5.3051796,2.3219345
HOUSEHOLD_1_468,-2.998048,4.183219,1.6755257,6.8284283,-0.415341,-1.0831579,9.536811,-1.472161,0.95019674,4.1121707,0.75409466,5.6680384,1.8584538,-0.6945702,-5.3380313,2.323861
FOODS_2_192,-2.9721677,4.1829405,1.6859844,6.8150477,-0.4215603,-1.0630599,9.508748,-1.4676276,0.95527905,4.101793,0.74847704,5.6522655,1.8831815,-0.6947708,-5.3210816,2.3342657
FOODS_3_242,-3.028372,4.194585,1.6602476,6.8301587,-0.35977703,-1.1651822,9.56109,-1.4898237,0.9326505,4.1334844,0.7572121,5.720334,1.8024181,-0.7065072,-5.3738513,2.3209643
FOODS_2_107,-2.9806933,4.1483326,1.69313,6.8049254,-0.42713267,-1.0653735,9.522787,-1.4531695,0.9531397,4.121173,0.758196,5.64913,1.8644289,-0.6731242,-5.3354635,2.3250797
HOUSEHOLD_1_326,-2.9294753,4.129103,1.7162423,6.7826414,-0.5002713,-0.9528523,9.459673,-1.4300183,0.98242193,4.08536,0.75080955,5.560994,1.9438596,-0.6567687,-5.28243,2.325669
FOODS_3_492,-3.0473375,4.1984806,1.6451395,6.838344,-0.34753942,-1.1876496,9.579215,-1.5024719,0.9308903,4.1401916,0.75612986,5.736272,1.7870946,-0.70912373,-5.3808594,2.3138592
FOODS_3_214,-3.008088,3.794725,1.8274282,6.587497,-0.7573612,-0.6846177,9.261806,-1.3820415,1.1149528,4.070235,0.7755988,5.086273,1.8486266,-0.46539804,-5.1519866,2.1032486
FOODS_3_001,-3.015018,4.196894,1.661638,6.8208137,-0.35730183,-1.154788,9.546892,-1.4865595,0.9307077,4.1251636,0.7556092,5.7173185,1.82126,-0.71064425,-5.3628917,2.3333867
FOODS_1_069,-3.085081,3.838946,1.8109908,6.6429043,-0.6056139,-0.9401821,9.442512,-1.299172,1.0582552,4.2566137,0.8560108,5.3890715,1.7989428,-0.3925952,-5.3838453,2.2169976
HOUSEHOLD_1_305,-3.1099517,4.184007,1.6083097,6.795329,-0.21343741,-1.3446653,9.578705,-1.5307258,0.871424,4.161664,0.76734424,5.820383,1.6544789,-0.7293898,-5.4267006,2.3159115
HOBBIES_1_078,-2.9875705,3.9310222,1.7860955,6.657488,-0.67911816,-0.7624385,9.317395,-1.413722,1.0803112,4.055386,0.7573525,5.223892,1.8801903,-0.55515003,-5.1853423,2.1649547
HOUSEHOLD_1_265,-3.0673444,4.203832,1.6373929,6.8381414,-0.30806836,-1.236654,9.589356,-1.5077949,0.9175252,4.1525908,0.76525956,5.7715864,1.7534759,-0.7153628,-5.4023247,2.3166707
HOBBIES_1_297,-2.9926987,4.1977396,1.67103,6.819026,-0.3711392,-1.1296988,9.543477,-1.4703119,0.92598426,4.1256514,0.7564816,5.71264,1.851877,-0.7068516,-5.361606,2.3514068
FOODS_1_001,-3.346303,3.8350768,1.7253625,6.675255,-0.42359415,-1.2642473,9.617213,-1.3742855,1.0047973,4.3601747,0.93343776,5.546239,1.491718,-0.40515387,-5.5276756,2.1370466
HOUSEHOLD_2_341,-3.046629,4.206633,1.6440159,6.8308735,-0.30462444,-1.2299718,9.575061,-1.5001936,0.9102847,4.1465397,0.76020575,5.7725124,1.7702574,-0.7221087,-5.39298,2.338885
HOBBIES_1_338,-3.055092,4.204758,1.6420391,6.8328843,-0.32279372,-1.2137089,9.579033,-1.5034572,0.920663,4.1425004,0.7615497,5.75416,1.7727542,-0.7167765,-5.3919826,2.3196278
FOODS_3_687,-3.021191,4.1853976,1.6614825,6.8132663,-0.36676842,-1.1422178,9.538414,-1.4836253,0.93573785,4.1223774,0.7609239,5.7002573,1.8187761,-0.7029693,-5.3601604,2.3236103
FOODS_2_141,-3.011879,4.1442795,1.6763382,6.7901154,-0.39845833,-1.1050487,9.520318,-1.4648229,0.9445046,4.1230817,0.7628889,5.658332,1.8218104,-0.6795192,-5.3494434,2.3135219
FOODS_3_490,-3.0235617,4.1892285,1.6610135,6.81127,-0.33226207,-1.1871358,9.550231,-1.4805527,0.9185026,4.1435723,0.7613617,5.741295,1.8004397,-0.7058878,-5.38253,2.342949
FOODS_1_037,-3.224812,3.731276,1.7809787,6.5892763,-0.5838367,-1.0111972,9.453504,-1.3272105,1.0525315,4.27081,0.90568376,5.3117933,1.6304866,-0.3533216,-5.3880725,2.1046875
HOUSEHOLD_1_507,-3.0133135,4.1501184,1.6667985,6.765348,-0.3085635,-1.203452,9.517536,-1.4745936,0.9026076,4.148368,0.759382,5.7343674,1.7762407,-0.69224155,-5.3843136,2.3451502
HOUSEHOLD_2_219,-3.018737,3.9767303,1.7699881,6.705887,-0.562259,-0.9351095,9.443327,-1.3616377,1.0295597,4.172438,0.8027098,5.4580364,1.8659863,-0.51877797,-5.3409386,2.2622302
FOODS_1_207,-3.0786128,4.18668,1.631504,6.8196616,-0.30149606,-1.2490892,9.579135,-1.5167179,0.9141558,4.1528735,0.7618728,5.7614098,1.7295796,-0.7122135,-5.400192,2.3028398
FOODS_2_251,-3.636216,3.6838014,1.6490328,6.629713,-0.3650741,-1.4384838,9.694556,-1.4954206,0.9972546,4.381293,0.9972316,5.4244146,1.1105676,-0.39285737,-5.5279922,1.8992457
FOODS_1_064,-3.0254183,4.189003,1.6556875,6.7996345,-0.33433378,-1.1789893,9.53245,-1.4894078,0.92107075,4.12655,0.76030713,5.7242565,1.7989379,-0.7115525,-5.3685637,2.3340778
FOODS_1_216,-3.045736,4.182693,1.648115,6.7990985,-0.3150932,-1.2101483,9.543389,-1.4967426,0.91481125,4.1365876,0.76440156,5.7379103,1.7673391,-0.712075,-5.380483,2.325557
HOUSEHOLD_2_282,-3.9813213,3.6437893,1.5544735,6.6496687,-0.121264026,-1.8808373,9.92861,-1.555283,0.9270145,4.556386,1.1220971,5.650242,0.70719755,-0.35434482,-5.752083,1.815495
FOODS_3_345,-3.073857,4.197376,1.630618,6.8082833,-0.2595529,-1.2936863,9.579897,-1.5134338,0.8947726,4.162231,0.7644029,5.801838,1.7157409,-0.7238809,-5.4176736,2.3290157
HOUSEHOLD_2_284,-3.0793371,4.2068405,1.6261964,6.828639,-0.24988496,-1.3039958,9.598378,-1.5156473,0.8966594,4.1728873,0.7717992,5.826309,1.7233446,-0.7215121,-5.428452,2.3319707
FOODS_3_593,-3.0909941,4.1968694,1.6183141,6.7876754,-0.21936172,-1.3293673,9.566188,-1.5222265,0.8738093,4.1567416,0.76715666,5.819998,1.684437,-0.7346208,-5.425371,2.3347497
FOODS_1_167,-3.0554643,4.199258,1.6390125,6.806406,-0.29185066,-1.2363943,9.557188,-1.5014812,0.90651846,4.1423264,0.7678066,5.7673454,1.7607063,-0.72097063,-5.394465,2.3348002
HOUSEHOLD_1_105,-3.0339692,4.1767893,1.657935,6.795065,-0.33424345,-1.18339,9.536985,-1.4862971,0.9216577,4.1343083,0.7630996,5.7214766,1.7865411,-0.7049967,-5.3746395,2.3274868
